date,location,hour,weekday,is_weekend,occasion,temperature,rain_chance,metro_available,is_holiday,ride_demand
2022-02-07,Madhapur,21,0,False,Regular Day,25.4,0,1,False,0.32
2019-07-09,Ameerpet,10,1,False,Regular Day,27.0,1,0,False,0.66
2023-10-10,Ameerpet,13,1,False,Regular Day,30.9,0,0,False,0.53
2021-01-16,Ameerpet,8,5,True,Regular Day,24.0,0,0,True,0.75
2020-06-22,Ameerpet,17,0,False,Regular Day,28.0,0,1,False,0.42
2024-02-20,Banjara Hills,6,1,False,Regular Day,28.9,0,1,False,0.43
2024-09-11,Gachibowli,17,2,False,Regular Day,35.0,0,1,False,0.28
2019-09-27,Gachibowli,21,4,False,Regular Day,33.6,0,0,False,0.29
2019-03-31,Madhapur,9,6,True,Regular Day,32.1,0,1,True,0.8
2021-10-21,Hitech City,9,3,False,Regular Day,29.4,0,1,False,0.53
2019-07-11,Kukatpally,17,3,False,Regular Day,38.0,0,1,False,0.37
2024-12-07,Madhapur,11,5,True,Regular Day,35.2,0,1,True,0.77
2021-10-21,Banjara Hills,9,3,False,Regular Day,30.8,0,1,False,0.36
2024-05-29,Gachibowli,9,2,False,Regular Day,30.0,0,1,False,0.29
2020-03-16,Madhapur,18,0,False,Regular Day,34.7,0,1,False,0.42
2020-06-26,Madhapur,11,4,False,Regular Day,26.8,1,1,False,0.61
2019-08-03,Gachibowli,19,5,True,Regular Day,31.1,1,1,True,0.88
2020-09-19,Kukatpally,15,5,True,Regular Day,28.6,0,1,True,0.68
2021-06-01,Kukatpally,7,1,False,Regular Day,25.7,0,1,False,0.39
2022-09-26,Gachibowli,5,0,False,Regular Day,27.0,0,1,False,0.34
2021-04-09,Kukatpally,21,4,False,Regular Day,26.3,0,1,False,0.4
2023-08-24,Banjara Hills,20,3,False,Regular Day,34.5,1,1,False,0.62
2022-06-13,Ameerpet,10,0,False,Regular Day,35.0,1,1,False,0.55
2019-12-28,Banjara Hills,17,5,True,Regular Day,30.9,0,1,True,0.96
2024-10-23,Hitech City,17,2,False,Regular Day,30.9,0,1,False,0.54
2021-08-03,Gachibowli,5,1,False,Regular Day,35.8,0,0,False,0.27
2024-04-03,Gachibowli,19,2,False,Regular Day,30.3,0,1,False,0.33
2022-03-31,Hitech City,17,3,False,Regular Day,34.9,0,1,False,0.29
2022-03-15,Banjara Hills,18,1,False,Regular Day,27.1,1,1,False,0.69
2022-11-27,Hitech City,21,6,True,Regular Day,24.0,1,1,True,0.93
2022-07-15,Hitech City,5,4,False,Regular Day,31.0,1,0,False,0.47
2021-10-07,Secunderabad,10,3,False,Regular Day,32.6,1,1,False,0.63
2023-07-16,Secunderabad,21,6,True,Regular Day,38.7,1,1,True,0.94
2020-08-28,Gachibowli,9,4,False,Regular Day,21.4,0,0,False,0.43
2021-01-26,Madhapur,5,1,False,Regular Day,34.8,0,1,False,0.17
2021-06-28,Gachibowli,13,0,False,Regular Day,32.5,0,1,False,0.25
2019-07-30,Kukatpally,19,1,False,Regular Day,31.8,0,1,False,0.45
2021-05-22,Gachibowli,14,5,True,Regular Day,21.4,0,1,True,0.79
2021-09-11,Madhapur,18,5,True,Regular Day,23.5,1,0,True,1.0
2019-05-02,Kukatpally,22,3,False,Regular Day,32.4,0,1,False,0.15
2021-04-02,Secunderabad,6,4,False,Regular Day,32.0,0,1,False,0.32
2024-09-27,Madhapur,10,4,False,Regular Day,31.5,0,1,False,0.4
2022-02-03,Madhapur,18,3,False,Regular Day,28.1,1,1,False,0.58
2020-12-19,Kukatpally,13,5,True,Regular Day,28.8,0,1,True,0.7
2019-11-12,Banjara Hills,13,1,False,Regular Day,34.3,0,1,False,0.38
2024-04-03,Madhapur,14,2,False,Regular Day,34.0,0,1,False,0.22
2020-05-18,Banjara Hills,7,0,False,Regular Day,24.6,0,1,False,0.33
2020-04-02,Gachibowli,6,3,False,Regular Day,26.8,0,0,False,0.1
2022-01-18,Hitech City,20,1,False,Regular Day,31.4,0,1,False,0.15
2024-05-20,Ameerpet,18,0,False,Regular Day,32.3,0,1,False,0.45
2024-04-02,Hitech City,7,1,False,Regular Day,22.5,0,1,False,0.1
2024-03-09,Hitech City,6,5,True,Holi,34.3,1,1,True,0.85
2020-05-04,Hitech City,13,0,False,Regular Day,36.5,0,1,False,0.19
2019-03-01,Hitech City,16,4,False,Regular Day,30.9,1,0,False,0.37
2021-05-18,Banjara Hills,9,1,False,Regular Day,27.3,0,1,False,0.4
2022-04-12,Madhapur,6,1,False,Regular Day,42.2,0,1,False,0.21
2024-10-04,Gachibowli,19,4,False,Regular Day,36.0,0,1,False,0.4
2023-11-30,Banjara Hills,14,3,False,Regular Day,34.1,1,1,False,0.49
2023-12-27,Banjara Hills,22,2,False,Regular Day,23.8,0,1,False,0.24
2019-10-27,Hitech City,14,6,True,Regular Day,30.5,0,1,True,0.78
2021-05-11,Madhapur,6,1,False,Regular Day,30.3,1,0,False,0.42
2022-10-24,Banjara Hills,16,0,False,Regular Day,24.6,0,1,False,0.29
2021-01-16,Kukatpally,11,5,True,Regular Day,37.6,0,0,True,0.7
2019-12-01,Kukatpally,6,6,True,Regular Day,29.2,0,1,True,0.68
2019-02-07,Ameerpet,11,3,False,Regular Day,33.0,0,0,False,0.32
2021-10-21,Madhapur,12,3,False,Regular Day,28.1,0,1,False,0.23
2020-10-22,Banjara Hills,16,3,False,Regular Day,31.6,0,1,False,0.31
2024-06-20,Hitech City,9,3,False,Regular Day,30.4,0,1,False,0.29
2024-10-17,Ameerpet,19,3,False,Regular Day,33.1,1,1,False,0.8
2021-06-17,Banjara Hills,21,3,False,Regular Day,17.8,1,1,False,0.49
2023-05-10,Banjara Hills,22,2,False,Regular Day,28.1,0,1,False,0.29
2020-05-21,Madhapur,10,3,False,Regular Day,29.4,0,0,False,0.37
2023-10-14,Kukatpally,23,5,True,Regular Day,28.1,0,1,True,0.78
2023-11-20,Gachibowli,20,0,False,Regular Day,18.4,0,0,False,0.4
2024-10-15,Gachibowli,5,1,False,Regular Day,36.0,0,1,False,0.28
2019-11-03,Madhapur,22,6,True,Regular Day,30.8,0,1,True,0.85
2020-07-04,Hitech City,17,5,True,Regular Day,27.6,0,0,True,0.74
2021-01-26,Kukatpally,16,1,False,Regular Day,34.1,0,1,False,0.43
2019-06-04,Secunderabad,12,1,False,Regular Day,38.0,0,1,False,0.38
2019-08-27,Banjara Hills,21,1,False,Regular Day,33.4,1,0,False,0.52
2023-05-02,Banjara Hills,18,1,False,Regular Day,29.8,0,0,False,0.25
2021-07-26,Hitech City,9,0,False,Regular Day,26.8,1,1,False,0.64
2022-08-19,Madhapur,20,4,False,Regular Day,26.7,0,1,False,0.27
2024-01-08,Secunderabad,21,0,False,Regular Day,37.1,1,1,False,0.23
2019-08-03,Banjara Hills,21,5,True,Regular Day,27.4,1,1,True,0.92
2019-10-09,Secunderabad,20,2,False,Regular Day,32.9,0,1,False,0.4
2021-09-07,Kukatpally,16,1,False,Regular Day,32.7,1,1,False,0.43
2020-06-26,Secunderabad,13,4,False,Regular Day,21.1,0,1,False,0.23
2019-04-10,Hitech City,16,2,False,Regular Day,29.7,0,1,False,0.23
2020-07-04,Banjara Hills,23,5,True,Regular Day,38.4,0,0,True,0.55
2023-09-30,Madhapur,11,5,True,Regular Day,29.6,0,1,True,0.66
2022-08-20,Gachibowli,9,5,True,Regular Day,25.0,1,0,True,1.0
2023-05-11,Secunderabad,15,3,False,Regular Day,34.6,0,1,False,0.25
2024-01-06,Secunderabad,11,5,True,Regular Day,27.3,0,1,True,0.67
2023-11-23,Kukatpally,5,3,False,Regular Day,34.5,0,1,False,0.34
2020-03-18,Madhapur,11,2,False,Regular Day,25.6,1,1,False,0.4
2022-06-17,Secunderabad,22,4,False,Regular Day,33.5,0,1,False,0.23
2021-06-20,Banjara Hills,14,6,True,Regular Day,25.4,0,1,True,0.74
2022-10-16,Gachibowli,21,6,True,Regular Day,31.1,0,1,True,0.83
2021-06-21,Hitech City,14,0,False,Regular Day,29.6,0,1,False,0.3
2023-09-08,Gachibowli,19,4,False,Regular Day,35.8,0,1,False,0.54
2024-05-20,Kukatpally,21,0,False,Regular Day,34.0,1,1,False,0.58
2020-04-08,Gachibowli,14,2,False,Regular Day,32.8,0,0,False,0.23
2020-03-18,Ameerpet,17,2,False,Regular Day,34.1,0,1,False,0.33
2021-12-06,Kukatpally,20,0,False,Regular Day,20.2,0,1,False,0.32
2020-05-24,Madhapur,15,6,True,Regular Day,23.1,0,0,True,0.65
2021-03-10,Secunderabad,13,2,False,Regular Day,35.4,0,1,False,0.26
2021-06-16,Kukatpally,8,2,False,Regular Day,29.1,0,0,False,0.43
2023-07-23,Kukatpally,11,6,True,Regular Day,28.8,0,0,True,0.62
2024-08-07,Banjara Hills,9,2,False,Regular Day,35.9,0,1,False,0.44
2024-03-24,Ameerpet,5,6,True,Regular Day,37.3,1,1,True,0.9
2024-02-06,Ameerpet,14,1,False,Regular Day,30.5,0,1,False,0.2
2022-09-17,Gachibowli,19,5,True,Regular Day,26.9,1,1,True,0.94
2024-07-09,Secunderabad,18,1,False,Regular Day,31.2,0,0,False,0.38
2020-10-27,Secunderabad,23,1,False,Regular Day,22.8,0,1,False,0.25
2024-06-24,Banjara Hills,9,0,False,Regular Day,30.0,0,1,False,0.39
2021-01-28,Ameerpet,22,3,False,Regular Day,31.2,0,1,False,0.26
2023-09-26,Ameerpet,15,1,False,Regular Day,36.3,0,1,False,0.3
2023-12-19,Gachibowli,23,1,False,Regular Day,31.9,1,0,False,0.46
2020-04-06,Secunderabad,7,0,False,Regular Day,36.6,0,1,False,0.01
2023-06-23,Ameerpet,17,4,False,Regular Day,17.8,1,1,False,0.76
2023-10-10,Gachibowli,10,1,False,Regular Day,23.1,1,1,False,0.42
2019-12-21,Ameerpet,22,5,True,Regular Day,32.2,0,1,True,0.63
2022-07-03,Ameerpet,5,6,True,Regular Day,27.2,0,0,True,0.69
2023-05-01,Hitech City,10,0,False,Regular Day,25.0,1,1,False,0.66
2019-05-17,Madhapur,5,4,False,Regular Day,40.8,1,1,False,0.62
2023-09-18,Kukatpally,20,0,False,Regular Day,27.4,0,1,False,0.1
2022-12-18,Gachibowli,8,6,True,Regular Day,29.7,0,1,True,0.85
2020-05-02,Madhapur,16,5,True,Regular Day,35.9,0,1,True,0.59
2023-08-01,Hitech City,21,1,False,Regular Day,33.5,0,1,False,0.3
2019-09-03,Gachibowli,13,1,False,Regular Day,24.3,0,1,False,0.31
2021-08-06,Banjara Hills,7,4,False,Regular Day,28.2,0,1,False,0.45
2023-01-27,Ameerpet,20,4,False,Regular Day,28.1,1,1,False,0.5
2022-01-06,Ameerpet,18,3,False,Regular Day,26.2,0,1,False,0.44
2024-09-24,Ameerpet,11,1,False,Regular Day,27.6,0,1,False,0.32
2022-01-22,Banjara Hills,10,5,True,Regular Day,29.8,1,1,True,1.0
2023-04-25,Gachibowli,16,1,False,Regular Day,37.8,0,1,False,0.28
2023-09-18,Ameerpet,6,0,False,Regular Day,18.5,1,1,False,0.56
2024-03-27,Kukatpally,5,2,False,Regular Day,36.2,1,1,False,0.63
2020-01-02,Kukatpally,13,3,False,Regular Day,22.4,1,1,False,0.45
2023-09-12,Ameerpet,23,1,False,Regular Day,34.5,0,0,False,0.27
2019-06-13,Banjara Hills,14,3,False,Regular Day,28.2,0,0,False,0.1
2019-10-04,Banjara Hills,19,4,False,Regular Day,32.0,0,1,False,0.47
2021-11-02,Madhapur,16,1,False,Regular Day,39.2,0,1,False,0.33
2019-05-28,Kukatpally,18,1,False,Regular Day,36.0,0,1,False,0.27
2020-07-08,Ameerpet,23,2,False,Regular Day,33.6,0,1,False,0.33
2021-04-03,Kukatpally,11,5,True,Regular Day,34.4,0,1,True,0.66
2024-07-03,Gachibowli,16,2,False,Regular Day,37.9,0,1,False,0.28
2022-04-11,Hitech City,18,0,False,Regular Day,27.8,1,0,False,0.64
2024-09-02,Secunderabad,11,0,False,Regular Day,30.0,0,1,False,0.46
2022-01-02,Gachibowli,22,6,True,Regular Day,45.7,0,1,True,0.59
2022-04-15,Ameerpet,11,4,False,Regular Day,27.2,1,1,False,0.67
2020-07-05,Hitech City,12,6,True,Regular Day,26.2,1,1,True,0.72
2019-01-14,Banjara Hills,12,0,False,Makar Sankranti,35.8,0,1,True,0.78
2024-08-26,Gachibowli,8,0,False,Regular Day,26.7,0,1,False,0.42
2020-03-23,Hitech City,18,0,False,Regular Day,29.5,0,0,False,0.39
2019-12-20,Gachibowli,20,4,False,Regular Day,25.7,1,1,False,0.5
2020-07-15,Secunderabad,18,2,False,Regular Day,36.1,0,1,False,0.36
2020-01-11,Kukatpally,13,5,True,Regular Day,33.3,1,1,True,0.97
2020-06-23,Madhapur,8,1,False,Regular Day,31.3,0,0,False,0.53
2021-10-26,Secunderabad,13,1,False,Regular Day,25.6,0,1,False,0.26
2019-11-16,Ameerpet,20,5,True,Regular Day,26.1,0,1,True,0.77
2024-08-29,Madhapur,10,3,False,Regular Day,26.7,0,1,False,0.26
2020-11-25,Banjara Hills,15,2,False,Regular Day,27.2,0,1,False,0.47
2022-03-22,Banjara Hills,13,1,False,Regular Day,31.8,0,1,False,0.47
2021-01-05,Gachibowli,20,1,False,Regular Day,23.5,0,1,False,0.48
2023-06-02,Gachibowli,8,4,False,Regular Day,25.3,0,1,False,0.45
2020-03-08,Gachibowli,14,6,True,Holi,30.2,0,1,True,0.82
2022-06-15,Kukatpally,15,2,False,Regular Day,32.1,0,1,False,0.44
2019-12-08,Kukatpally,14,6,True,Regular Day,30.0,1,1,True,0.96
2021-02-17,Madhapur,5,2,False,Regular Day,31.6,0,0,False,0.31
2021-04-30,Banjara Hills,20,4,False,Regular Day,28.9,0,0,False,0.31
2019-08-16,Gachibowli,13,4,False,Regular Day,28.3,1,0,False,0.52
2019-12-08,Secunderabad,19,6,True,Regular Day,25.4,0,1,True,0.93
2020-03-16,Kukatpally,9,0,False,Regular Day,27.0,0,1,False,0.36
2021-09-18,Kukatpally,16,5,True,Regular Day,22.5,0,1,True,0.7
2021-05-21,Secunderabad,23,4,False,Regular Day,27.0,0,1,False,0.24
2021-02-10,Ameerpet,19,2,False,Regular Day,34.3,0,1,False,0.54
2022-04-22,Banjara Hills,17,4,False,Eid,31.4,1,1,True,1.0
2023-04-18,Ameerpet,22,1,False,Regular Day,33.3,0,1,False,0.42
2021-02-11,Madhapur,18,3,False,Regular Day,37.7,0,1,False,0.31
2024-11-10,Kukatpally,19,6,True,Regular Day,24.9,0,1,True,0.92
2024-11-30,Hitech City,19,5,True,Regular Day,30.2,0,1,True,0.81
2020-02-19,Gachibowli,22,2,False,Regular Day,33.1,0,1,False,0.23
2020-08-08,Secunderabad,18,5,True,Regular Day,42.1,0,1,True,0.8
2024-10-11,Gachibowli,23,4,False,Regular Day,29.7,0,1,False,0.15
2023-11-26,Kukatpally,17,6,True,Regular Day,28.6,0,0,True,0.76
2019-12-29,Ameerpet,7,6,True,Regular Day,32.1,0,1,True,0.59
2023-12-01,Gachibowli,22,4,False,Regular Day,35.6,0,1,False,0.25
2022-06-05,Secunderabad,11,6,True,Regular Day,37.2,0,1,True,0.71
2020-11-13,Banjara Hills,17,4,False,Regular Day,30.8,0,1,False,0.44
2019-12-03,Kukatpally,12,1,False,Regular Day,30.5,0,1,False,0.42
2021-05-26,Kukatpally,8,2,False,Regular Day,30.9,0,1,False,0.38
2020-10-21,Hitech City,17,2,False,Regular Day,33.1,0,1,False,0.52
2023-10-30,Ameerpet,15,0,False,Regular Day,27.7,0,1,False,0.26
2023-12-02,Hitech City,12,5,True,Regular Day,28.6,0,1,True,0.87
2020-08-20,Banjara Hills,21,3,False,Regular Day,33.5,0,0,False,0.22
2024-01-07,Hitech City,10,6,True,Regular Day,29.0,0,1,True,0.75
2020-01-04,Madhapur,14,5,True,Regular Day,29.5,1,1,True,0.86
2024-02-24,Kukatpally,7,5,True,Regular Day,34.2,0,1,True,0.81
2024-05-02,Hitech City,10,3,False,Regular Day,30.5,1,1,False,0.79
2023-09-10,Gachibowli,15,6,True,Regular Day,31.7,0,1,True,0.59
2023-04-02,Banjara Hills,19,6,True,Regular Day,32.5,0,1,True,0.71
2022-01-13,Gachibowli,22,3,False,Regular Day,23.4,0,1,False,0.39
2023-02-01,Madhapur,7,2,False,Regular Day,25.6,1,1,False,0.48
2019-07-03,Madhapur,7,2,False,Regular Day,31.9,0,1,False,0.36
2024-06-16,Madhapur,20,6,True,Regular Day,29.6,0,1,True,0.72
2023-03-16,Ameerpet,15,3,False,Regular Day,31.7,0,1,False,0.18
2021-07-15,Secunderabad,6,3,False,Regular Day,36.2,1,0,False,0.6
2024-04-25,Madhapur,10,3,False,Regular Day,39.1,1,1,False,0.56
2022-02-06,Kukatpally,14,6,True,Regular Day,25.3,0,1,True,0.7
2020-12-21,Ameerpet,17,0,False,Regular Day,36.0,0,1,False,0.51
2022-02-26,Gachibowli,16,5,True,Regular Day,37.6,0,1,True,0.7
2023-10-08,Banjara Hills,8,6,True,Regular Day,37.3,0,0,True,0.81
2021-10-29,Hitech City,22,4,False,Regular Day,20.3,0,1,False,0.15
2019-03-01,Kukatpally,21,4,False,Regular Day,32.0,1,1,False,0.43
2023-09-06,Madhapur,8,2,False,Regular Day,32.4,0,1,False,0.53
2024-12-26,Hitech City,22,3,False,Regular Day,32.2,0,1,False,0.48
2024-07-03,Kukatpally,9,2,False,Regular Day,38.3,0,1,False,0.42
2019-04-12,Gachibowli,20,4,False,Regular Day,32.4,0,0,False,0.35
2024-02-10,Ameerpet,15,5,True,Regular Day,33.5,0,1,True,0.73
2020-05-19,Madhapur,19,1,False,Regular Day,23.8,0,1,False,0.29
2020-10-05,Kukatpally,8,0,False,Regular Day,25.9,1,1,False,0.73
2019-12-28,Hitech City,13,5,True,Regular Day,29.2,1,1,True,0.78
2023-12-08,Secunderabad,19,4,False,Regular Day,26.4,1,1,False,0.5
2024-07-08,Kukatpally,22,0,False,Regular Day,33.9,0,1,False,0.23
2022-06-08,Gachibowli,5,2,False,Regular Day,31.9,0,1,False,0.39
2020-02-18,Kukatpally,7,1,False,Regular Day,36.1,0,1,False,0.13
2023-05-30,Secunderabad,8,1,False,Regular Day,25.2,0,1,False,0.39
2024-11-25,Banjara Hills,18,0,False,Regular Day,34.1,0,1,False,0.47
2022-05-15,Secunderabad,22,6,True,Regular Day,33.9,0,0,True,0.78
2023-01-30,Ameerpet,14,0,False,Regular Day,28.4,0,0,False,0.35
2024-03-30,Gachibowli,19,5,True,Regular Day,37.1,1,1,True,1.0
2020-08-07,Gachibowli,10,4,False,Regular Day,36.5,0,1,False,0.46
2022-12-04,Hitech City,17,6,True,Regular Day,36.1,0,1,True,0.98
2020-02-17,Secunderabad,20,0,False,Regular Day,39.5,1,1,False,0.4
2024-08-30,Kukatpally,8,4,False,Regular Day,35.1,0,1,False,0.23
2019-08-06,Secunderabad,7,1,False,Regular Day,23.3,0,1,False,0.08
2024-06-03,Hitech City,6,0,False,Regular Day,27.0,1,0,False,0.65
2023-07-02,Secunderabad,22,6,True,Regular Day,32.6,0,1,True,0.77
2023-12-04,Hitech City,9,0,False,Regular Day,27.9,0,1,False,0.45
2019-07-20,Ameerpet,23,5,True,Regular Day,24.0,0,0,True,0.79
2021-08-05,Banjara Hills,19,3,False,Regular Day,34.0,0,0,False,0.42
2020-12-01,Hitech City,10,1,False,Regular Day,33.8,0,1,False,0.66
2024-03-14,Banjara Hills,14,3,False,Regular Day,24.1,0,1,False,0.41
2021-02-08,Gachibowli,8,0,False,Regular Day,32.7,0,1,False,0.36
2021-12-20,Gachibowli,18,0,False,Regular Day,28.3,0,1,False,0.46
2019-09-16,Banjara Hills,7,0,False,Regular Day,36.5,0,0,False,0.31
2022-11-07,Ameerpet,18,0,False,Regular Day,23.9,0,1,False,0.44
2022-07-14,Gachibowli,8,3,False,Regular Day,23.1,0,0,False,0.39
2023-05-29,Gachibowli,23,0,False,Regular Day,14.7,0,1,False,0.23
2021-11-10,Kukatpally,9,2,False,Regular Day,37.0,0,1,False,0.65
2021-10-09,Banjara Hills,8,5,True,Regular Day,24.8,1,1,True,1.0
2023-10-05,Secunderabad,7,3,False,Regular Day,34.5,0,0,False,0.34
2023-04-27,Gachibowli,9,3,False,Regular Day,36.5,0,0,False,0.5
2024-06-21,Gachibowli,9,4,False,Regular Day,30.3,0,1,False,0.69
2023-07-07,Ameerpet,14,4,False,Regular Day,23.2,0,1,False,0.42
2019-08-01,Kukatpally,23,3,False,Regular Day,35.5,0,1,False,0.25
2022-08-09,Madhapur,18,1,False,Regular Day,25.5,0,0,False,0.22
2023-02-24,Ameerpet,12,4,False,Regular Day,26.4,1,1,False,0.49
2019-04-21,Secunderabad,13,6,True,Ramzan,37.8,1,1,True,0.99
2019-08-22,Madhapur,20,3,False,Regular Day,23.8,0,1,False,0.23
2022-08-06,Hitech City,6,5,True,Regular Day,27.4,0,0,True,0.55
2021-06-06,Hitech City,6,6,True,Regular Day,27.6,0,1,True,0.51
2019-03-09,Madhapur,11,5,True,Holi,25.2,0,1,True,0.74
2021-11-09,Secunderabad,20,1,False,Regular Day,30.2,0,1,False,0.23
2022-04-30,Secunderabad,13,5,True,Regular Day,43.3,0,1,True,0.75
2021-10-19,Gachibowli,16,1,False,Regular Day,23.6,0,0,False,0.39
2024-02-09,Gachibowli,7,4,False,Regular Day,27.5,0,0,False,0.39
2024-12-12,Secunderabad,14,3,False,Regular Day,33.9,0,1,False,0.48
2021-11-20,Hitech City,17,5,True,Regular Day,28.5,0,1,True,1.0
2022-12-13,Ameerpet,5,1,False,Regular Day,25.5,0,1,False,0.46
2019-03-27,Gachibowli,6,2,False,Regular Day,30.2,0,1,False,0.2
2020-10-13,Banjara Hills,17,1,False,Regular Day,29.5,0,1,False,0.5
2023-11-01,Kukatpally,12,2,False,Regular Day,34.9,1,1,False,0.56
2022-04-14,Hitech City,6,3,False,Regular Day,24.2,0,1,False,0.26
2021-11-07,Ameerpet,11,6,True,Regular Day,33.3,0,1,True,0.67
2019-09-30,Hitech City,22,0,False,Regular Day,34.5,1,1,False,0.42
2020-12-06,Hitech City,21,6,True,Regular Day,18.6,0,0,True,0.54
2022-01-15,Gachibowli,18,5,True,Makar Sankranti,32.5,0,1,True,0.96
2021-12-09,Banjara Hills,10,3,False,Regular Day,19.9,0,1,False,0.59
2022-03-28,Banjara Hills,18,0,False,Regular Day,21.3,0,1,False,0.34
2023-12-17,Secunderabad,11,6,True,Regular Day,29.9,0,1,True,0.76
2022-02-13,Hitech City,8,6,True,Regular Day,25.6,1,1,True,0.95
2024-10-06,Secunderabad,19,6,True,Regular Day,34.3,1,1,True,1.0
2022-08-06,Kukatpally,17,5,True,Regular Day,30.4,0,1,True,0.73
2020-10-31,Hitech City,23,5,True,Regular Day,25.7,0,1,True,0.77
2023-05-17,Hitech City,13,2,False,Regular Day,34.4,0,1,False,0.29
2023-12-16,Banjara Hills,7,5,True,Regular Day,23.4,0,1,True,0.63
2021-08-29,Ameerpet,5,6,True,Regular Day,33.8,0,0,True,0.86
2022-01-27,Kukatpally,13,3,False,Regular Day,24.1,0,0,False,0.35
2021-04-07,Banjara Hills,19,2,False,Regular Day,33.8,0,1,False,0.25
2021-02-11,Hitech City,8,3,False,Regular Day,36.9,0,0,False,0.51
2021-09-17,Kukatpally,8,4,False,Regular Day,28.4,1,1,False,0.6
2022-06-02,Ameerpet,9,3,False,Regular Day,26.9,1,1,False,0.46
2022-11-27,Madhapur,12,6,True,Regular Day,30.3,0,0,True,0.5
2020-02-10,Kukatpally,15,0,False,Regular Day,26.2,0,1,False,0.19
2022-06-18,Secunderabad,23,5,True,Regular Day,29.6,1,0,True,0.79
2023-10-28,Ameerpet,13,5,True,Regular Day,30.1,0,1,True,0.85
2020-04-04,Banjara Hills,15,5,True,Regular Day,27.7,0,0,True,0.84
2020-05-25,Gachibowli,18,0,False,Regular Day,28.0,0,1,False,0.38
2020-03-23,Gachibowli,17,0,False,Regular Day,31.3,1,1,False,0.69
2024-04-07,Hitech City,17,6,True,Regular Day,27.8,1,1,True,1.0
2020-05-17,Ameerpet,15,6,True,Regular Day,32.5,1,1,True,0.74
2021-12-09,Gachibowli,13,3,False,Regular Day,27.5,0,1,False,0.29
2020-01-05,Banjara Hills,16,6,True,Regular Day,36.0,0,1,True,0.73
2020-04-21,Ameerpet,13,1,False,Ramzan,32.7,0,1,True,0.52
2021-01-02,Hitech City,14,5,True,Regular Day,21.4,0,1,True,0.78
2020-04-24,Madhapur,12,4,False,Regular Day,28.0,0,1,False,0.0
2020-09-07,Gachibowli,22,0,False,Regular Day,22.3,1,1,False,0.58
2019-09-09,Hitech City,6,0,False,Regular Day,28.9,0,1,False,0.4
2023-08-25,Ameerpet,9,4,False,Regular Day,32.7,0,1,False,0.42
2023-02-24,Banjara Hills,6,4,False,Regular Day,28.7,0,1,False,0.21
2019-05-02,Banjara Hills,7,3,False,Regular Day,22.4,1,1,False,0.22
2019-08-02,Gachibowli,8,4,False,Regular Day,30.4,0,0,False,0.48
2022-05-20,Banjara Hills,11,4,False,Regular Day,28.3,0,1,False,0.15
2024-08-07,Kukatpally,22,2,False,Regular Day,24.7,1,1,False,0.38
2019-12-19,Madhapur,11,3,False,Regular Day,26.1,0,1,False,0.37
2024-03-29,Madhapur,5,4,False,Regular Day,34.3,0,1,False,0.37
2021-09-16,Gachibowli,14,3,False,Regular Day,30.1,1,1,False,0.42
2022-08-20,Madhapur,12,5,True,Regular Day,27.7,0,1,True,0.67
2021-12-28,Banjara Hills,5,1,False,Regular Day,37.3,1,1,False,0.52
2021-11-07,Gachibowli,16,6,True,Regular Day,22.8,0,1,True,0.77
2021-12-13,Hitech City,22,0,False,Regular Day,37.5,0,1,False,0.49
2022-02-05,Gachibowli,7,5,True,Regular Day,26.8,1,1,True,0.94
2020-11-15,Ameerpet,5,6,True,Regular Day,32.5,0,1,True,0.7
2020-10-20,Kukatpally,13,1,False,Regular Day,29.1,1,1,False,0.54
2023-09-03,Kukatpally,16,6,True,Regular Day,27.6,1,1,True,0.77
2023-04-16,Ameerpet,5,6,True,Regular Day,25.9,1,1,True,0.96
2021-11-24,Ameerpet,14,2,False,Regular Day,28.3,0,1,False,0.32
2019-03-13,Gachibowli,20,2,False,Regular Day,34.9,1,1,False,0.55
2023-02-26,Hitech City,6,6,True,Regular Day,32.9,0,1,True,0.57
2021-12-29,Banjara Hills,8,2,False,Regular Day,30.2,0,1,False,0.55
2022-08-27,Ameerpet,11,5,True,Regular Day,26.8,1,1,True,0.76
2019-05-30,Gachibowli,13,3,False,Regular Day,29.1,0,1,False,0.29
2022-10-08,Ameerpet,15,5,True,Regular Day,36.0,0,1,True,0.6
2020-01-12,Hitech City,19,6,True,Regular Day,27.1,0,1,True,0.83
2021-11-09,Banjara Hills,17,1,False,Regular Day,33.2,1,1,False,0.7
2021-06-23,Kukatpally,21,2,False,Regular Day,18.5,0,1,False,0.38
2022-04-11,Gachibowli,12,0,False,Regular Day,29.7,0,1,False,0.39
2021-06-08,Madhapur,17,1,False,Regular Day,26.5,0,1,False,0.37
2023-03-03,Banjara Hills,21,4,False,Regular Day,34.4,0,1,False,0.13
2022-01-05,Madhapur,21,2,False,Regular Day,24.9,0,1,False,0.22
2024-06-07,Ameerpet,5,4,False,Regular Day,30.3,0,1,False,0.41
2022-04-07,Banjara Hills,5,3,False,Regular Day,25.5,0,1,False,0.37
2019-04-22,Madhapur,7,0,False,Eid,38.8,0,1,True,0.86
2023-02-28,Kukatpally,15,1,False,Regular Day,29.8,0,1,False,0.44
2023-07-12,Madhapur,23,2,False,Regular Day,28.3,0,0,False,0.38
2021-05-18,Madhapur,14,1,False,Regular Day,25.2,0,1,False,0.38
