date,location,hour,weekday,is_weekend,occasion,temperature,rain_chance,metro_available,is_holiday,ride_demand
2019-11-12,Hitech City,13,1,False,Regular Day,31.8,1,1,False,0.55
2024-05-24,Secunderabad,19,4,False,Regular Day,21.6,0,1,False,0.42
2020-01-09,Secunderabad,9,3,False,Regular Day,39.6,1,1,False,0.5
2019-07-19,Gachibowli,7,4,False,Regular Day,30.4,0,1,False,0.23
2024-07-04,Gachibowli,10,3,False,Regular Day,29.2,0,1,False,0.36
2023-09-27,Secunderabad,20,2,False,Regular Day,28.6,0,1,False,0.39
2023-05-30,Madhapur,14,1,False,Regular Day,33.2,1,1,False,0.38
2019-08-27,Secunderabad,7,1,False,Regular Day,33.2,0,1,False,0.31
2019-11-28,Gachibowli,19,3,False,Regular Day,30.6,0,0,False,0.54
2019-05-17,Madhapur,5,4,False,Regular Day,40.8,1,1,False,0.62
2023-01-22,Gachibowli,7,6,True,Regular Day,26.9,0,1,True,0.8
2022-12-04,Hitech City,17,6,True,Regular Day,36.1,0,1,True,0.98
2019-10-06,Ameerpet,20,6,True,Regular Day,30.1,0,1,True,0.59
2022-02-16,Ameerpet,11,2,False,Regular Day,19.4,0,1,False,0.31
2020-12-08,Hitech City,17,1,False,Regular Day,32.7,1,1,False,0.51
2023-07-13,Hitech City,17,3,False,Regular Day,33.1,0,1,False,0.26
2023-05-08,Hitech City,8,0,False,Regular Day,33.0,0,1,False,0.43
2023-04-06,Secunderabad,18,3,False,Regular Day,39.5,0,1,False,0.38
2024-12-15,Banjara Hills,15,6,True,Regular Day,29.3,0,1,True,0.86
2023-11-20,Hitech City,21,0,False,Regular Day,33.0,0,1,False,0.33
2023-11-06,Banjara Hills,20,0,False,Regular Day,31.2,1,1,False,0.5
2023-01-23,Gachibowli,14,0,False,Regular Day,34.5,0,1,False,0.38
2019-03-11,Hitech City,7,0,False,Regular Day,25.0,0,1,False,0.23
2023-06-07,Secunderabad,10,2,False,Regular Day,38.7,1,1,False,0.4
2023-05-25,Secunderabad,20,3,False,Regular Day,31.3,0,1,False,0.3
2019-05-09,Kukatpally,5,3,False,Regular Day,34.5,1,1,False,0.68
2019-09-05,Gachibowli,15,3,False,Regular Day,30.3,0,1,False,0.26
2022-02-19,Gachibowli,20,5,True,Regular Day,27.8,0,1,True,0.61
2021-08-29,Gachibowli,10,6,True,Regular Day,25.9,0,0,True,0.8
2024-02-18 07:35:22,Gachibowli,18,1,0.277,5.294,19.8,heavy rain,2,0,17.0
2023-02-16,Gachibowli,6,3,False,Regular Day,24.4,0,1,False,0.25
2022-09-24,Hitech City,19,5,True,Regular Day,36.6,1,1,True,0.73
2023-04-23,Kukatpally,7,6,True,Regular Day,31.7,1,1,True,0.98
2023-12-20,Ameerpet,21,2,False,Regular Day,32.7,0,1,False,0.22
2021-01-10,Hitech City,14,6,True,Regular Day,34.8,0,1,True,0.67
2021-07-15,Banjara Hills,17,3,False,Regular Day,28.7,0,1,False,0.7
2019-06-28,Secunderabad,13,4,False,Regular Day,20.3,0,1,False,0.22
2021-11-23,Kukatpally,16,1,False,Regular Day,26.7,0,0,False,0.38
2022-08-28,Secunderabad,17,6,True,Regular Day,29.9,0,0,True,0.74
2019-12-14,Ameerpet,17,5,True,Regular Day,29.7,1,1,True,1.0
2022-07-17,Hitech City,21,6,True,Regular Day,32.0,1,1,True,0.89
2024-05-30,Kukatpally,22,3,False,Regular Day,28.9,0,0,False,0.38
2024-12-19,Secunderabad,11,3,False,Regular Day,23.8,0,1,False,0.34
2019-10-10,Secunderabad,13,3,False,Regular Day,28.5,0,1,False,0.34
2021-01-25,Hitech City,12,0,False,Regular Day,37.3,0,0,False,0.33
2019-01-23,Ameerpet,7,2,False,Regular Day,32.9,1,0,False,0.48
2022-02-12,Kukatpally,15,5,True,Regular Day,28.1,0,1,True,0.51
2024-04-05,Secunderabad,14,4,False,Regular Day,25.0,1,1,False,0.4
2023-01-17,Hitech City,20,1,False,Regular Day,24.0,1,1,False,0.5
2021-04-10,Secunderabad,15,5,True,Regular Day,27.8,0,0,True,0.76
2022-07-16,Hitech City,12,5,True,Regular Day,25.1,0,0,True,0.84
2019-10-26,Gachibowli,12,5,True,Regular Day,24.3,0,1,True,0.8
2019-03-25,Hitech City,15,0,False,Regular Day,34.1,0,1,False,0.21
2024-01-16,Banjara Hills,10,1,False,Regular Day,34.7,0,1,False,0.46
2021-12-09,Hitech City,11,3,False,Regular Day,28.6,0,1,False,0.2
2019-04-13,Secunderabad,14,5,True,Regular Day,26.5,0,1,True,0.57
2020-06-15,Madhapur,6,0,False,Regular Day,29.0,0,1,False,0.3
2023-02-26,Gachibowli,7,6,True,Regular Day,29.0,0,1,True,0.63
2019-04-19,Ameerpet,9,4,False,Regular Day,33.1,0,1,False,0.53
2023-11-08,Hitech City,14,2,False,Regular Day,20.9,1,0,False,0.45
2019-09-25,Hitech City,10,2,False,Regular Day,22.2,0,1,False,0.45
2024-01-13,Banjara Hills,16,5,True,Regular Day,33.2,0,1,True,0.77
2021-07-08,Madhapur,7,3,False,Regular Day,37.9,1,1,False,0.37
2020-07-14,Hitech City,11,1,False,Regular Day,28.9,0,1,False,0.28
2023-08-16,Secunderabad,23,2,False,Regular Day,41.0,0,1,False,0.46
2024-10-11 17:26:28,Jubilee Hills,10,4,-0.21,3.226,26.1,clear,4,0,7.0
2020-05-21,Gachibowli,17,3,False,Regular Day,30.1,0,1,False,0.54
2024-07-15,Ameerpet,14,0,False,Regular Day,31.6,0,0,False,0.31
2022-01-31,Kukatpally,14,0,False,Regular Day,34.5,0,0,False,0.33
2020-11-26,Banjara Hills,19,3,False,Regular Day,33.9,0,1,False,0.36
2020-05-25,Ameerpet,10,0,False,Regular Day,39.9,0,1,False,0.32
2022-01-27,Banjara Hills,6,3,False,Regular Day,28.2,0,1,False,0.19
2021-12-29,Kukatpally,15,2,False,Regular Day,31.7,0,1,False,0.43
2024-04-07,Gachibowli,12,6,True,Regular Day,32.7,0,1,True,0.71
2024-05-18,Banjara Hills,13,5,True,Regular Day,30.4,1,1,True,0.91
2024-05-16,Gachibowli,5,3,False,Regular Day,26.5,1,1,False,0.54
2022-09-11,Kukatpally,23,6,True,Regular Day,31.4,0,1,True,0.78
2024-11-22,Hitech City,14,4,False,Regular Day,22.4,0,1,False,0.27
2019-04-18,Hitech City,12,3,False,Regular Day,26.7,0,1,False,0.39
2020-05-07,Banjara Hills,5,3,False,Regular Day,26.1,0,0,False,0.36
2021-12-12,Madhapur,6,6,True,Regular Day,30.9,0,1,True,0.69
2022-12-05,Secunderabad,9,0,False,Regular Day,29.0,0,1,False,0.43
2019-11-29,Banjara Hills,9,4,False,Regular Day,30.8,0,1,False,0.3
2020-11-01,Secunderabad,17,6,True,Regular Day,41.1,0,1,True,0.91
2019-09-20,Banjara Hills,22,4,False,Regular Day,28.3,0,0,False,0.29
2021-03-21,Secunderabad,9,6,True,Regular Day,30.0,0,1,True,0.85
2020-07-05,Kukatpally,22,6,True,Regular Day,25.4,0,1,True,0.71
2024-09-30 19:56:24,Begumpet,18,2,0.149,1.942,34.3,cloudy,3,0,9.0
2024-09-21,Madhapur,11,5,True,Regular Day,36.8,0,1,True,0.72
2023-01-18,Banjara Hills,7,2,False,Regular Day,33.5,0,1,False,0.16
2020-10-31,Kukatpally,10,5,True,Regular Day,25.8,1,1,True,0.84
2024-04-24,Gachibowli,13,2,False,Regular Day,28.1,0,1,False,0.41
2022-04-06,Secunderabad,23,2,False,Regular Day,24.6,0,1,False,0.12
2021-05-05,Kukatpally,17,2,False,Regular Day,27.4,0,0,False,0.47
2023-11-07,Kukatpally,22,1,False,Regular Day,26.5,1,1,False,0.32
2021-10-23,Banjara Hills,21,5,True,Regular Day,23.5,0,1,True,0.89
2019-11-20,Gachibowli,23,2,False,Regular Day,23.5,0,1,False,0.31
2020-06-30,Madhapur,8,1,False,Regular Day,28.5,0,1,False,0.36
2019-08-08,Gachibowli,21,3,False,Regular Day,33.4,1,1,False,0.44
2023-09-24 17:01:58,Gachibowli,20,Mon,-0.091,8.262,23.7,drizzle,5,0,3.0
2021-10-12,Kukatpally,18,1,False,Regular Day,26.3,0,1,False,0.37
2020-06-08,Hitech City,6,0,False,Regular Day,32.3,0,1,False,0.19
2019-07-15,Secunderabad,20,0,False,Regular Day,27.2,0,1,False,0.35
2019-04-16,Banjara Hills,11,1,False,Regular Day,33.0,0,1,False,0.37
2023-02-16,Hitech City,9,3,False,Regular Day,17.1,0,0,False,0.46
2023-04-12,Kukatpally,11,2,False,Regular Day,24.4,0,1,False,0.42
2019-06-19,Banjara Hills,9,2,False,Regular Day,30.2,0,1,False,0.46
2024-05-21,Madhapur,6,1,False,Regular Day,25.6,1,1,False,0.78
2023-11-15,Hitech City,8,2,False,Regular Day,29.6,0,1,False,0.37
2019-08-13,Kukatpally,12,1,False,Regular Day,29.9,0,1,False,0.38
2022-10-09,Banjara Hills,8,6,True,Regular Day,29.0,0,0,True,0.68
2020-08-06,Gachibowli,10,3,False,Regular Day,23.3,0,1,False,0.33
2020-04-01,Gachibowli,13,2,False,Regular Day,29.0,0,1,False,0.28
2019-10-31,Ameerpet,23,3,False,Regular Day,22.3,0,1,False,0.19
2022-10-03,Kukatpally,9,0,False,Regular Day,31.7,0,0,False,0.38
2020-05-13,Hitech City,23,2,False,Regular Day,31.5,1,1,False,0.48
2019-03-27,Banjara Hills,17,2,False,Regular Day,42.1,0,1,False,0.48
2020-01-30,Ameerpet,17,3,False,Regular Day,31.3,0,1,False,0.43
2024-10-28,Banjara Hills,14,0,False,Regular Day,36.6,0,1,False,0.24
2022-10-28,Ameerpet,17,4,False,Regular Day,28.1,1,1,False,0.62
2021-01-24,Secunderabad,22,6,True,Regular Day,28.7,0,1,True,0.65
2020-11-25,Kukatpally,7,2,False,Regular Day,30.6,0,0,False,0.24
2021-06-21,Banjara Hills,20,0,False,Regular Day,23.6,0,1,False,0.5
2024-11-16,Secunderabad,16,5,True,Regular Day,31.9,1,1,True,0.75
2019-10-11,Madhapur,16,4,False,Regular Day,31.6,0,1,False,0.19
2021-04-01,Madhapur,21,3,False,Regular Day,34.7,0,1,False,0.33
2020-11-20,Banjara Hills,10,4,False,Regular Day,42.4,1,1,False,0.72
2024-02-24,Madhapur,12,5,True,Regular Day,24.0,0,1,True,0.49
2022-10-07,Hitech City,9,4,False,Regular Day,37.2,0,0,False,0.53
2022-02-27,Banjara Hills,14,6,True,Regular Day,24.7,0,0,True,0.56
2019-10-21,Ameerpet,23,0,False,Regular Day,35.1,1,1,False,0.64
2020-11-04,Ameerpet,21,2,False,Diwali,30.6,0,1,True,0.62
2024-01-09,Kukatpally,19,1,False,Regular Day,33.6,0,1,False,0.25
2024-02-25,Madhapur,20,6,True,Regular Day,33.2,0,1,True,0.79
2022-03-11,Gachibowli,21,4,False,Regular Day,39.8,0,1,False,0.45
2023-05-30,Kukatpally,9,1,False,Regular Day,35.9,1,1,False,0.74
2022-11-18,Kukatpally,17,4,False,Regular Day,26.7,0,1,False,0.37
2020-05-13,Kukatpally,8,2,False,Regular Day,31.2,0,0,False,0.47
2024-11-24,Secunderabad,11,6,True,Regular Day,22.2,0,1,True,0.56
2023-08-19,Kukatpally,6,5,True,Regular Day,30.0,0,1,True,0.83
2020-10-13,Secunderabad,16,1,False,Regular Day,26.6,1,1,False,0.4
2020-01-09,Kukatpally,7,3,False,Regular Day,32.7,0,1,False,0.12
2023-06-16,Madhapur,5,4,False,Regular Day,29.8,0,1,False,0.21
2022-11-09 18:33:17,Banjara Hills,16,Wed,0.34,4.401,25.7,heavy rain,1,0,10.0
2022-09-05,Madhapur,17,0,False,Regular Day,28.0,0,1,False,0.34
2024-11-21,Kukatpally,11,3,False,Regular Day,35.1,0,1,False,0.33
2019-09-02,Kukatpally,11,0,False,Regular Day,34.3,0,0,False,0.25
2020-10-16,Kukatpally,10,4,False,Regular Day,25.2,0,1,False,0.34
2021-07-31,Secunderabad,23,5,True,Regular Day,31.0,0,1,True,0.7
2020-08-15,Secunderabad,19,5,True,Regular Day,36.8,0,1,True,0.85
2019-03-22,Kukatpally,23,4,False,Regular Day,26.9,0,0,False,0.39
2024-02-13,Secunderabad,16,1,False,Regular Day,25.8,1,1,False,0.37
2022-07-25,Ameerpet,12,0,False,Regular Day,24.8,0,1,False,0.2
2019-11-14,Madhapur,6,3,False,Regular Day,23.3,0,1,False,0.25
2019-08-27,Gachibowli,10,1,False,Regular Day,33.2,0,1,False,0.29
2021-04-05,Kukatpally,19,0,False,Regular Day,28.6,0,1,False,0.59
2024-09-05,Hitech City,22,3,False,Regular Day,34.8,0,1,False,0.19
2024-05-12,Banjara Hills,16,6,True,Regular Day,36.7,1,0,True,1.0
2022-03-14,Secunderabad,5,0,False,Regular Day,32.6,0,1,False,0.41
2019-12-10,Ameerpet,7,1,False,Regular Day,32.1,1,1,False,0.62
2024-02-28,Secunderabad,13,2,False,Regular Day,31.8,0,1,False,0.33
2020-05-30,Ameerpet,8,5,True,Regular Day,23.6,0,1,True,0.67
2022-01-28,Madhapur,15,4,False,Regular Day,31.4,0,0,False,0.24
2021-10-11 17:59:05,Tolichowki,14,0,0.341,4.366,21.4,heavy rain,5,0,6.0
2023-11-18,Ameerpet,18,5,True,Regular Day,27.9,0,1,True,0.73
2022-08-16,Gachibowli,19,1,False,Regular Day,28.8,0,1,False,0.5
2022-06-03,Madhapur,9,4,False,Regular Day,36.8,0,1,False,0.32
2021-07-12,Kukatpally,11,0,False,Regular Day,31.7,0,1,False,0.25
2023-02-23 09:13:26,Madhapur,22,3,0.1,7.089,24.2,drizzle,2,0,8.0
2020-01-27,Banjara Hills,8,0,False,Regular Day,10.4,0,1,False,0.43
2023-08-23,Hitech City,20,2,False,Regular Day,26.0,0,1,False,0.31
2021-02-03,Hitech City,10,2,False,Regular Day,36.1,0,1,False,0.51
2023-07-28,Banjara Hills,21,4,False,Regular Day,23.1,0,0,False,0.25
2024-01-07,Kukatpally,23,6,True,Regular Day,32.4,1,1,True,0.91
2023-01-10,Banjara Hills,15,1,False,Regular Day,31.1,0,0,False,0.33
2021-04-04,Hitech City,19,6,True,Regular Day,36.2,0,1,True,0.85
2020-02-23,Kukatpally,7,6,True,Regular Day,32.4,0,1,True,0.72
2020-03-28,Kukatpally,20,5,True,Regular Day,26.1,0,1,True,0.89
2021-12-15,Madhapur,17,2,False,Regular Day,31.3,0,1,False,0.54
2019-05-22,Madhapur,8,2,False,Regular Day,36.1,0,1,False,0.31
2023-08-27,Ameerpet,5,6,True,Regular Day,32.7,0,1,True,0.57
2019-01-26,Banjara Hills,12,5,True,Regular Day,26.0,0,1,True,0.75
2022-09-28,Banjara Hills,9,2,False,Regular Day,28.1,0,1,False,0.29
2021-02-25,Hitech City,12,3,False,Regular Day,29.7,0,0,False,0.49
2020-11-14,Secunderabad,8,5,True,Regular Day,25.9,0,0,True,0.65
2019-11-13,Ameerpet,12,2,False,Regular Day,20.3,0,1,False,0.25
2021-04-24,Secunderabad,23,5,True,Regular Day,27.6,0,1,True,0.61
2019-10-07,Kukatpally,20,0,False,Regular Day,27.9,1,1,False,0.37
2023-06-27,Hitech City,23,1,False,Regular Day,31.5,1,0,False,0.6
2022-06-21,Ameerpet,21,1,False,Regular Day,26.5,0,0,False,0.28
2019-11-01,Secunderabad,12,4,False,Regular Day,27.2,0,1,False,0.16
2021-04-14,Madhapur,20,2,False,Regular Day,24.3,0,0,False,0.35
2022-03-17,Gachibowli,14,3,False,Regular Day,29.9,1,1,False,0.46
2019-07-19,Ameerpet,18,4,False,Regular Day,31.6,1,1,False,0.46
2020-06-27,Gachibowli,9,5,True,Regular Day,20.8,0,1,True,0.67
2024-03-08,Secunderabad,10,4,False,Holi,35.6,1,1,True,1.0
2021-04-16,Madhapur,11,4,False,Regular Day,30.4,0,1,False,0.26
2020-08-31,Ameerpet,22,0,False,Regular Day,26.7,0,0,False,0.19
2020-03-14,Kukatpally,11,5,True,Regular Day,33.4,0,1,True,0.67
2021-07-25,Ameerpet,19,6,True,Regular Day,39.4,0,1,True,0.68
2023-12-03,Kukatpally,6,6,True,Regular Day,35.8,0,1,True,0.62
2019-11-16,Hitech City,9,5,True,Regular Day,35.6,0,0,True,0.88
2021-07-10,Secunderabad,13,5,True,Regular Day,27.2,0,1,True,0.69
2019-11-25,Madhapur,14,0,False,Regular Day,21.2,0,1,False,0.6
2023-09-18,Hitech City,16,0,False,Regular Day,22.1,1,1,False,0.46
2019-06-22,Ameerpet,16,5,True,Regular Day,36.0,0,1,True,0.55
2023-12-27,Secunderabad,18,2,False,Regular Day,31.5,0,1,False,0.48
2024-11-04,Ameerpet,7,0,False,Diwali,27.7,0,1,True,0.58
2019-11-16,Banjara Hills,22,5,True,Regular Day,30.5,0,1,True,0.66
2022-04-19,Gachibowli,10,1,False,Regular Day,33.8,1,1,False,0.72
2021-12-24 19:35:47,Hyderabad Central,14,2,1.207,2.873,28.3,light rain,4,0,5.0
2020-02-26,Hitech City,14,2,False,Regular Day,30.8,0,1,False,0.4
2023-12-19,Ameerpet,11,1,False,Regular Day,22.4,1,1,False,0.39
2023-11-06,Kukatpally,14,0,False,Regular Day,28.1,0,1,False,0.21
2021-09-26,Hitech City,5,6,True,Regular Day,26.6,0,1,True,0.55
2020-06-12,Hitech City,23,4,False,Regular Day,33.9,0,1,False,0.36
2024-02-25,Kukatpally,13,6,True,Regular Day,26.5,0,1,True,0.74
2024-11-17,Madhapur,23,6,True,Regular Day,30.0,0,1,True,0.61
2022-01-26,Hitech City,8,2,False,Regular Day,26.3,0,1,False,0.34
2021-12-19,Banjara Hills,22,6,True,Regular Day,20.2,0,1,True,0.63
2024-09-09,Secunderabad,16,0,False,Regular Day,35.0,1,1,False,0.47
2023-04-29,Ameerpet,22,5,True,Regular Day,30.4,1,1,True,1.0
2019-07-24,Ameerpet,8,2,False,Regular Day,25.0,0,1,False,0.41
2024-12-29,Kukatpally,9,6,True,Regular Day,35.4,0,1,True,0.77
2019-01-14,Hitech City,19,0,False,Makar Sankranti,34.1,0,0,True,0.88
2023-07-23,Ameerpet,14,6,True,Regular Day,30.1,0,1,True,0.79
2024-08-15,Gachibowli,12,3,False,Regular Day,24.0,0,1,False,0.28
2023-01-12,Madhapur,5,3,False,Regular Day,29.9,0,1,False,0.36
2024-12-01,Gachibowli,11,6,True,Regular Day,34.6,1,1,True,0.95
2020-09-17,Madhapur,17,3,False,Regular Day,25.7,1,1,False,0.48
2024-05-01,Hitech City,20,2,False,Regular Day,20.0,0,1,False,0.47
2019-07-10,Kukatpally,17,2,False,Regular Day,33.6,0,1,False,0.41
2020-04-10,Ameerpet,15,4,False,Regular Day,26.3,0,1,False,0.24
2022-06-13,Hitech City,13,0,False,Regular Day,27.7,0,1,False,0.36
2024-09-06,Hitech City,23,4,False,Regular Day,29.9,0,1,False,0.38
2024-06-04,Ameerpet,23,1,False,Regular Day,36.0,0,1,False,0.33
2024-06-29,Kukatpally,8,5,True,Regular Day,35.2,0,1,True,0.91
2022-06-08,Ameerpet,19,2,False,Regular Day,26.7,1,0,False,0.74
2022-03-08,Banjara Hills,10,1,False,Holi,22.2,0,0,True,0.8
2022-05-26,Kukatpally,18,3,False,Regular Day,18.8,0,1,False,0.32
2020-04-27,Secunderabad,20,0,False,Regular Day,38.7,0,0,False,0.19
2022-09-29,Ameerpet,14,3,False,Regular Day,27.6,0,0,False,0.24
2019-06-04,Ameerpet,13,1,False,Regular Day,36.5,0,1,False,0.19
2022-07-03,Gachibowli,9,6,True,Regular Day,23.7,0,1,True,0.72
2020-02-01,Banjara Hills,9,5,True,Regular Day,29.3,1,1,True,0.92
2021-05-01,Ameerpet,15,5,True,Regular Day,38.0,0,1,True,0.65
2024-03-06,Madhapur,23,2,False,Regular Day,26.1,0,1,False,0.35
2021-01-23,Madhapur,16,5,True,Regular Day,34.8,0,0,True,0.67
2024-04-05 21:04:22,Jubilee Hills,19,6,0.292,0.306,29.2,drizzle,8,0,16.0
2023-09-12 08:28:14,Jubilee Hills,22,0,0.546,2.582,18.7,clear,5,0,6.0
2020-06-23,Hitech City,5,1,False,Regular Day,33.2,0,1,False,0.35
2024-03-17,Gachibowli,17,6,True,Regular Day,41.0,0,1,True,0.81
2024-07-14,Ameerpet,19,6,True,Regular Day,31.3,0,1,True,0.93
2020-01-21,Gachibowli,14,1,False,Regular Day,34.3,0,1,False,0.45
2021-09-05,Hitech City,13,6,True,Regular Day,32.2,0,1,True,0.66
2024-10-28,Madhapur,15,0,False,Regular Day,22.3,0,1,False,0.39
2020-05-11,Ameerpet,9,0,False,Regular Day,18.6,0,1,False,0.41
2021-08-02,Banjara Hills,6,0,False,Regular Day,29.8,0,1,False,0.37
2022-05-04,Secunderabad,12,2,False,Regular Day,30.9,1,1,False,0.41
2019-02-28,Kukatpally,11,3,False,Regular Day,28.2,1,1,False,0.42
2024-03-27,Gachibowli,6,2,False,Regular Day,34.6,1,1,False,0.46
2024-04-28,Kukatpally,20,6,True,Regular Day,26.3,1,0,True,1.0
2019-08-18,Banjara Hills,7,6,True,Regular Day,28.0,1,0,True,0.83
2023-03-06,Hitech City,5,0,False,Regular Day,30.2,1,1,False,0.53
2024-09-04,Kukatpally,10,2,False,Regular Day,30.2,0,1,False,0.42
2021-01-22,Gachibowli,6,4,False,Regular Day,28.9,0,1,False,0.19
2024-04-29,Ameerpet,11,0,False,Regular Day,24.1,1,0,False,0.67
2020-01-15,Hitech City,21,2,False,Makar Sankranti,26.0,0,0,True,0.64
2020-12-30,Secunderabad,6,2,False,Regular Day,34.2,0,1,False,0.28
2021-12-23,Banjara Hills,5,3,False,Regular Day,35.3,0,1,False,0.18
2021-04-17,Hitech City,6,5,True,Regular Day,15.2,1,1,True,1.0
2019-03-02,Ameerpet,8,5,True,Regular Day,22.9,0,1,True,0.62
2019-05-16,Secunderabad,15,3,False,Regular Day,32.0,0,1,False,0.31
2020-07-01,Secunderabad,13,2,False,Regular Day,21.5,0,1,False,0.34
2022-02-07,Kukatpally,14,0,False,Regular Day,30.3,1,1,False,0.48
2020-05-28,Ameerpet,16,3,False,Regular Day,30.8,0,1,False,0.15
2020-02-14,Kukatpally,10,4,False,Regular Day,36.6,0,1,False,0.38
2022-08-11,Secunderabad,5,3,False,Regular Day,29.2,1,1,False,0.43
2023-03-25,Kukatpally,16,5,True,Regular Day,37.4,1,0,True,0.89
2024-05-14 09:12:18,Jubilee Hills,16,0,1.043,6.555,35.3,light rain,2,0,4.0
2024-05-17,Secunderabad,15,4,False,Regular Day,21.2,0,1,False,0.38
2021-11-14,Ameerpet,15,6,True,Regular Day,34.9,0,0,True,0.83
2024-12-15,Ameerpet,11,6,True,Regular Day,29.1,0,1,True,0.65
2022-10-13,Secunderabad,15,3,False,Regular Day,34.6,0,0,False,0.24
2023-08-12,Gachibowli,9,5,True,Regular Day,29.9,0,1,True,0.87
2023-12-28,Secunderabad,18,3,False,Regular Day,24.0,1,1,False,0.8
2019-08-30,Secunderabad,8,4,False,Regular Day,35.8,0,1,False,0.28
2023-01-29,Secunderabad,6,6,True,Regular Day,33.9,0,0,True,0.5
2021-11-01,Banjara Hills,9,0,False,Regular Day,30.7,0,1,False,0.28
2022-05-31,Kukatpally,16,1,False,Regular Day,28.0,0,1,False,0.38
2022-10-30 07:33:27,Hyderabad Central,23,Fri,0.068,3.456,29.6,drizzle,6,0,4.0
2023-07-25,Gachibowli,18,1,False,Regular Day,22.7,0,1,False,0.35
2023-07-17,Ameerpet,5,0,False,Regular Day,28.0,0,0,False,0.28
2022-10-21,Gachibowli,10,4,False,Regular Day,34.0,0,1,False,0.49
2024-10-13,Banjara Hills,9,6,True,Regular Day,35.4,0,1,True,0.79
2020-11-23,Ameerpet,19,0,False,Regular Day,32.3,1,1,False,0.58
2024-02-14,Secunderabad,23,2,False,Regular Day,42.4,0,0,False,0.44
2022-08-29,Kukatpally,18,0,False,Regular Day,23.1,0,1,False,0.32
2022-03-02,Ameerpet,6,2,False,Regular Day,38.1,0,1,False,0.36
2023-09-03,Gachibowli,18,6,True,Regular Day,37.3,1,1,True,1.0
2024-11-15,Hitech City,7,4,False,Regular Day,33.7,1,1,False,0.58
2023-06-28,Banjara Hills,22,2,False,Regular Day,27.4,1,1,False,0.49
2021-04-17,Madhapur,9,5,True,Regular Day,34.3,1,1,True,1.0
2021-03-23,Secunderabad,15,1,False,Regular Day,32.0,0,1,False,0.42
2022-12-17,Gachibowli,8,5,True,Regular Day,32.3,0,1,True,0.88
2019-02-28,Gachibowli,17,3,False,Regular Day,24.8,0,1,False,0.2
2019-07-03,Secunderabad,8,2,False,Regular Day,24.6,0,1,False,0.57
2020-08-12,Banjara Hills,7,2,False,Regular Day,35.1,0,1,False,0.36
2021-02-07,Ameerpet,14,6,True,Regular Day,32.4,1,1,True,0.97
2023-11-09,Banjara Hills,16,3,False,Regular Day,24.8,0,1,False,0.07
2020-01-09,Ameerpet,9,3,False,Regular Day,28.6,0,1,False,0.3
2024-10-06,Madhapur,11,6,True,Regular Day,26.0,0,1,True,0.81
2019-06-05,Ameerpet,23,2,False,Regular Day,34.8,0,1,False,0.32
2024-06-13,Madhapur,18,3,False,Regular Day,29.8,0,1,False,0.33
2019-01-11,Gachibowli,19,4,False,Regular Day,32.5,0,1,False,0.49
2021-10-18,Ameerpet,8,0,False,Regular Day,38.5,0,1,False,0.39
2021-12-12,Kukatpally,10,6,True,Regular Day,23.7,0,1,True,0.6
2022-02-25,Secunderabad,18,4,False,Regular Day,33.8,0,1,False,0.4
2024-09-10,Madhapur,23,1,False,Regular Day,23.0,0,1,False,0.32
2023-10-25,Secunderabad,22,2,False,Regular Day,32.1,0,0,False,0.25
2021-10-01,Banjara Hills,11,4,False,Regular Day,31.7,0,1,False,0.12
2021-02-07,Gachibowli,21,6,True,Regular Day,33.9,0,1,True,0.88
2022-02-22,Gachibowli,20,1,False,Regular Day,23.3,0,1,False,0.29
2021-07-01,Gachibowli,17,3,False,Regular Day,32.3,0,1,False,0.57
2023-05-26,Hitech City,12,4,False,Regular Day,15.5,0,1,False,0.32
2022-03-17,Hitech City,17,3,False,Regular Day,32.1,0,1,False,0.54
2020-05-26,Hitech City,8,1,False,Regular Day,21.3,0,1,False,0.36
2023-07-27,Gachibowli,16,3,False,Regular Day,23.2,0,0,False,0.32
2021-12-01,Gachibowli,17,2,False,Regular Day,15.0,0,1,False,0.31
2022-07-27,Gachibowli,16,2,False,Regular Day,22.1,0,0,False,0.37
2024-10-24,Hitech City,17,3,False,Regular Day,25.5,0,1,False,0.49
2023-12-06,Banjara Hills,22,2,False,Regular Day,30.0,0,1,False,0.38
2019-09-15,Kukatpally,8,6,True,Regular Day,29.9,0,1,True,0.66
2019-03-15,Kukatpally,12,4,False,Regular Day,31.1,0,1,False,0.22
2023-09-25,Banjara Hills,23,0,False,Regular Day,25.5,1,1,False,0.59
2019-08-14,Hitech City,12,2,False,Regular Day,39.5,0,1,False,0.4
2020-11-13,Banjara Hills,17,4,False,Regular Day,30.8,0,1,False,0.44
2019-02-15,Gachibowli,16,4,False,Regular Day,33.7,0,1,False,0.29
2021-11-11 10:48:28,Hitech City,14,4,0.911,4.268,17.9,drizzle,6,0,5.0
2023-06-11,Secunderabad,20,6,True,Regular Day,27.6,0,1,True,0.64
2024-06-10,Hitech City,13,0,False,Regular Day,37.9,0,1,False,0.35
2021-07-17,Banjara Hills,12,5,True,Regular Day,39.3,0,1,True,0.55
2019-09-18,Banjara Hills,16,2,False,Regular Day,30.2,0,1,False,0.27
2020-03-25,Gachibowli,17,2,False,Regular Day,34.3,0,1,False,0.12
2021-02-02,Gachibowli,8,1,False,Regular Day,41.8,0,1,False,0.34
2023-02-28,Banjara Hills,8,1,False,Regular Day,28.1,0,1,False,0.35
